direction,level_type,entry_date,exit_date,entry_price,exit_price,tp_price,sl_price,size,pnl_gross,cost,pnl_net,bars_held,exit_reason
LONG,resistance,2021-09-06 01:15:00,2021-09-06 11:30:00,51853.74,51335.2,52890.81,51335.2,0.044171,-22.9,4.56,-27.46,41,stop_loss
LONG,resistance,2021-09-06 21:30:00,2021-09-07 08:15:00,52070.81,51550.1,53112.23,51550.1,0.043855,-22.84,4.54,-27.38,43,stop_loss
SHORT,support,2021-09-07 08:30:00,2021-09-07 14:15:00,51244.52,50219.63,50219.63,51756.97,0.044428,45.53,4.51,41.03,23,take_profit
SHORT,support,2021-09-07 14:15:00,2021-09-07 14:45:00,49977.32,48977.77,48977.77,50477.09,0.04576,45.74,4.53,41.21,2,take_profit
SHORT,support,2021-09-07 14:45:00,2021-09-07 15:00:00,47374.1,47847.84,46426.62,47847.84,0.048492,-22.97,4.62,-27.59,1,stop_loss
SHORT,support,2021-09-07 15:00:00,2021-09-07 15:15:00,45859.85,46318.45,44942.65,46318.45,0.049943,-22.9,4.6,-27.51,1,stop_loss
SHORT,support,2021-09-07 15:15:00,2021-09-07 15:30:00,46529.17,46994.46,45598.59,46994.46,0.049076,-22.83,4.59,-27.42,1,stop_loss
SHORT,support,2021-09-07 15:30:00,2021-09-07 15:45:00,47324.1,46377.62,46377.62,47797.34,0.048107,45.53,4.51,41.02,1,take_profit
SHORT,support,2021-09-07 15:45:00,2021-09-07 16:00:00,46656.07,47122.63,45722.95,47122.63,0.049016,-22.87,4.6,-27.47,1,stop_loss
SHORT,support,2021-09-09 12:30:00,2021-09-09 12:45:00,45740.32,46197.72,44825.51,46197.72,0.049847,-22.8,4.58,-27.38,1,stop_loss
LONG,resistance,2021-09-09 12:45:00,2021-09-09 20:15:00,46670.7,46203.99,47604.11,46203.99,0.048707,-22.73,4.52,-27.26,30,stop_loss
SHORT,support,2021-09-10 08:30:00,2021-09-10 09:30:00,45869.26,46327.95,44951.87,46327.95,0.049409,-22.66,4.56,-27.22,4,stop_loss
SHORT,support,2021-09-10 13:15:00,2021-09-10 14:30:00,46023.54,45103.07,45103.07,46483.78,0.049096,45.19,4.47,40.72,5,take_profit
SHORT,support,2021-09-10 14:30:00,2021-09-10 15:45:00,45064.07,45514.71,44162.79,45514.71,0.050367,-22.7,4.56,-27.26,5,stop_loss
SHORT,support,2021-09-10 21:30:00,2021-09-11 00:00:00,44584.12,45029.96,43692.44,45029.96,0.050756,-22.63,4.55,-27.18,10,stop_loss
LONG,resistance,2021-09-11 16:30:00,2021-09-11 18:15:00,45950.01,45490.51,46869.01,45490.51,0.049099,-22.56,4.49,-27.05,7,stop_loss
SHORT,support,2021-09-12 00:45:00,2021-09-12 04:15:00,44953.98,45403.52,44054.9,45403.52,0.050037,-22.49,4.52,-27.01,14,stop_loss
LONG,resistance,2021-09-12 08:15:00,2021-09-12 20:30:00,45891.12,45432.21,46808.94,45432.21,0.048868,-22.43,4.46,-26.89,49,stop_loss
LONG,resistance,2021-09-12 23:00:00,2021-09-13 01:00:00,46351.44,45887.93,47278.47,45887.93,0.048238,-22.36,4.45,-26.81,8,stop_loss
SHORT,support,2021-09-13 02:30:00,2021-09-13 08:15:00,45067.01,44165.67,44165.67,45517.68,0.049464,44.58,4.41,40.17,23,take_profit
SHORT,support,2021-09-13 08:15:00,2021-09-13 11:30:00,44390.42,44834.32,43502.61,44834.32,0.050444,-22.39,4.5,-26.89,13,stop_loss
LONG,resistance,2021-09-13 13:45:00,2021-09-13 14:00:00,46140.01,45678.61,47062.81,45678.61,0.048385,-22.32,4.44,-26.77,1,stop_loss
SHORT,support,2021-09-13 14:00:00,2021-09-13 18:30:00,44200.0,44642.0,43316.0,44642.0,0.050358,-22.26,4.47,-26.73,18,stop_loss
LONG,resistance,2021-09-14 15:00:00,2021-09-14 18:15:00,46856.63,46388.06,47793.76,46388.06,0.04736,-22.19,4.42,-26.61,13,stop_loss
LONG,resistance,2021-09-14 20:30:00,2021-09-14 21:15:00,46876.62,46407.85,47814.15,46407.85,0.047198,-22.12,4.4,-26.53,3,stop_loss
LONG,resistance,2021-09-14 22:15:00,2021-09-15 13:45:00,46894.0,47831.88,47831.88,46425.06,0.047039,44.12,4.46,39.66,62,take_profit
LONG,resistance,2021-09-15 13:45:00,2021-09-16 14:15:00,47730.61,47253.3,48685.22,47253.3,0.046422,-22.16,4.41,-26.57,98,stop_loss
SHORT,support,2021-09-16 14:15:00,2021-09-16 15:15:00,47570.25,48045.95,46618.84,48045.95,0.046439,-22.09,4.44,-26.53,4,stop_loss
SHORT,support,2021-09-16 18:15:00,2021-09-16 23:30:00,47445.32,47919.77,46496.41,47919.77,0.046421,-22.02,4.43,-26.45,21,stop_loss
SHORT,support,2021-09-17 18:00:00,2021-09-17 19:45:00,46895.52,47364.48,45957.61,47364.48,0.046825,-21.96,4.41,-26.37,7,stop_loss
SHORT,support,2021-09-17 21:00:00,2021-09-18 01:00:00,47065.75,47536.41,46124.44,47536.41,0.046515,-21.89,4.4,-26.29,16,stop_loss
LONG,resistance,2021-09-18 04:15:00,2021-09-19 01:30:00,48106.99,47625.92,49069.13,47625.92,0.045372,-21.83,4.34,-26.17,85,stop_loss
SHORT,support,2021-09-19 11:30:00,2021-09-20 02:30:00,47671.03,46717.61,46717.61,48147.74,0.04565,43.52,4.31,39.21,60,take_profit
SHORT,support,2021-09-20 02:30:00,2021-09-20 07:30:00,45977.78,45058.22,45058.22,46437.56,0.047544,43.72,4.33,39.39,20,take_profit
SHORT,support,2021-09-20 07:30:00,2021-09-20 10:15:00,44827.96,45276.24,43931.4,45276.24,0.048983,-21.96,4.41,-26.37,11,stop_loss
SHORT,support,2021-09-20 10:30:00,2021-09-20 11:15:00,44545.1,43654.2,43654.2,44990.55,0.049146,43.78,4.33,39.45,3,take_profit
SHORT,support,2021-09-20 11:15:00,2021-09-20 12:15:00,43867.77,42990.41,42990.41,44306.45,0.05013,43.98,4.35,39.63,4,take_profit
SHORT,support,2021-09-20 12:15:00,2021-09-20 12:45:00,43120.0,43551.2,42257.6,43551.2,0.051229,-22.09,4.44,-26.53,2,stop_loss
SHORT,support,2021-09-20 12:45:00,2021-09-20 13:45:00,43532.0,43967.32,42661.36,43967.32,0.050592,-22.02,4.43,-26.45,4,stop_loss
SHORT,support,2021-09-20 23:30:00,2021-09-21 00:15:00,42657.36,41804.21,41804.21,43083.93,0.051474,43.91,4.35,39.57,3,take_profit
SHORT,support,2021-09-21 00:15:00,2021-09-21 00:30:00,41082.36,41493.18,40260.71,41493.18,0.053688,-22.06,4.43,-26.49,1,stop_loss
SHORT,support,2021-09-21 00:30:00,2021-09-21 01:30:00,41925.96,42345.22,41087.44,42345.22,0.05245,-21.99,4.42,-26.41,4,stop_loss
SHORT,support,2021-09-21 21:15:00,2021-09-21 21:30:00,40982.64,41392.47,40162.99,41392.47,0.053496,-21.92,4.41,-26.33,1,stop_loss
LONG,resistance,2021-09-22 15:45:00,2021-09-23 03:15:00,43222.96,44087.42,44087.42,42790.73,0.050571,43.72,4.42,39.3,46,take_profit
LONG,resistance,2021-09-23 03:15:00,2021-09-23 05:15:00,44146.0,43704.54,45028.92,43704.54,0.049736,-21.96,4.37,-26.33,8,stop_loss
LONG,resistance,2021-09-23 05:15:00,2021-09-23 11:45:00,43825.49,43387.24,44702.0,43387.24,0.04995,-21.89,4.36,-26.25,26,stop_loss
LONG,resistance,2021-09-23 17:00:00,2021-09-24 05:15:00,44349.43,43905.94,45236.42,43905.94,0.049212,-21.83,4.34,-26.17,49,stop_loss
LONG,resistance,2021-09-24 07:30:00,2021-09-24 08:45:00,44993.69,44543.75,45893.56,44543.75,0.048362,-21.76,4.33,-26.09,5,stop_loss
SHORT,support,2021-09-24 09:00:00,2021-09-24 09:15:00,43496.89,42626.95,42626.95,43931.86,0.049876,43.39,4.3,39.09,1,take_profit
SHORT,support,2021-09-24 09:15:00,2021-09-24 11:00:00,42776.27,41920.74,41920.74,43204.03,0.050945,43.58,4.31,39.27,7,take_profit
SHORT,support,2021-09-24 11:00:00,2021-09-24 11:15:00,41179.21,41591.0,40355.63,41591.0,0.053159,-21.89,4.4,-26.29,1,stop_loss
SHORT,support,2021-09-24 11:15:00,2021-09-24 13:30:00,41497.44,41912.41,40667.49,41912.41,0.052593,-21.82,4.39,-26.21,9,stop_loss
SHORT,support,2021-09-26 07:30:00,2021-09-26 08:00:00,41155.09,41566.64,40331.99,41566.64,0.052871,-21.76,4.37,-26.13,2,stop_loss
SHORT,support,2021-09-26 08:00:00,2021-09-26 09:15:00,41294.88,41707.83,40468.98,41707.83,0.052534,-21.69,4.36,-26.05,5,stop_loss
LONG,resistance,2021-09-26 09:45:00,2021-09-26 22:45:00,43251.33,42818.82,44116.36,42818.82,0.050007,-21.63,4.3,-25.93,52,stop_loss
LONG,resistance,2021-09-27 00:45:00,2021-09-27 09:30:00,43872.24,43433.52,44749.68,43433.52,0.049151,-21.56,4.29,-25.85,35,stop_loss
SHORT,support,2021-09-27 20:00:00,2021-09-27 22:15:00,42791.8,43219.72,41935.96,43219.72,0.050241,-21.5,4.32,-25.82,9,stop_loss
SHORT,support,2021-09-27 23:15:00,2021-09-28 07:15:00,42680.34,41826.73,41826.73,43107.14,0.050221,42.87,4.24,38.63,32,take_profit
SHORT,support,2021-09-28 07:15:00,2021-09-28 13:00:00,41857.68,42276.26,41020.53,42276.26,0.051439,-21.53,4.33,-25.86,23,stop_loss
SHORT,support,2021-09-28 14:00:00,2021-09-28 20:15:00,41537.61,41952.99,40706.86,41952.99,0.05168,-21.47,4.31,-25.78,25,stop_loss
SHORT,support,2021-09-28 23:30:00,2021-09-29 00:15:00,40990.27,41400.17,40170.46,41400.17,0.052213,-21.4,4.3,-25.7,3,stop_loss
SHORT,support,2021-09-29 00:15:00,2021-09-29 01:00:00,41377.36,41791.13,40549.81,41791.13,0.051569,-21.34,4.29,-25.63,3,stop_loss
LONG,resistance,2021-09-29 12:15:00,2021-09-29 15:30:00,42196.19,41774.23,43040.11,41774.23,0.050416,-21.27,4.23,-25.51,13,stop_loss
LONG,resistance,2021-09-30 01:00:00,2021-09-30 04:00:00,42924.93,43783.43,43783.43,42495.68,0.049412,42.42,4.28,38.14,12,take_profit
LONG,resistance,2021-09-30 04:00:00,2021-09-30 08:15:00,43588.15,43152.27,44459.91,43152.27,0.048879,-21.31,4.24,-25.55,17,stop_loss
LONG,resistance,2021-09-30 12:45:00,2021-09-30 14:00:00,43419.53,42985.33,44287.92,42985.33,0.048921,-21.24,4.23,-25.47,5,stop_loss
LONG,resistance,2021-09-30 18:30:00,2021-09-30 20:30:00,43915.5,43476.34,44793.81,43476.34,0.048224,-21.18,4.21,-25.39,8,stop_loss
LONG,resistance,2021-10-01 00:30:00,2021-10-01 01:00:00,43894.52,43455.57,44772.41,43455.57,0.048102,-21.11,4.2,-25.32,2,stop_loss
LONG,resistance,2021-10-01 07:00:00,2021-10-01 08:00:00,44007.53,44887.68,44887.68,43567.45,0.047835,42.1,4.25,37.85,4,take_profit
LONG,resistance,2021-10-01 08:00:00,2021-10-01 10:15:00,44826.59,45723.12,45723.12,44378.32,0.047172,42.29,4.27,38.02,9,take_profit
LONG,resistance,2021-10-01 10:15:00,2021-10-01 10:30:00,46497.67,47427.62,47427.62,46032.69,0.045681,42.48,4.29,38.19,1,take_profit
LONG,resistance,2021-10-01 10:30:00,2021-10-01 14:30:00,47330.9,46857.59,48277.52,46857.59,0.045079,-21.34,4.25,-25.58,16,stop_loss
LONG,resistance,2021-10-01 16:15:00,2021-10-01 21:15:00,47455.67,48404.78,48404.78,46981.11,0.044825,42.54,4.3,38.25,20,take_profit
LONG,resistance,2021-10-01 21:15:00,2021-10-01 22:30:00,48339.08,47855.69,49305.86,47855.69,0.044204,-21.37,4.25,-25.62,5,stop_loss
SHORT,support,2021-10-02 23:30:00,2021-10-03 13:30:00,47670.02,48146.72,46716.62,48146.72,0.04469,-21.3,4.28,-25.59,56,stop_loss
LONG,resistance,2021-10-03 17:45:00,2021-10-03 20:45:00,48910.24,48421.14,49888.44,48421.14,0.043426,-21.24,4.23,-25.47,12,stop_loss
SHORT,support,2021-10-04 02:45:00,2021-10-04 13:45:00,47678.16,48154.94,46724.6,48154.94,0.044415,-21.18,4.26,-25.43,44,stop_loss
SHORT,support,2021-10-04 14:45:00,2021-10-04 16:00:00,47450.66,47925.17,46501.65,47925.17,0.044494,-21.11,4.24,-25.36,5,stop_loss
LONG,resistance,2021-10-04 17:30:00,2021-10-05 08:30:00,48863.2,49840.46,49840.46,48374.57,0.043078,42.1,4.25,37.85,60,take_profit
LONG,resistance,2021-10-05 08:30:00,2021-10-05 19:00:00,49828.7,50825.27,50825.27,49330.41,0.042433,42.29,4.27,38.02,42,take_profit
LONG,resistance,2021-10-05 19:00:00,2021-10-05 21:30:00,50808.84,51825.02,51825.02,50300.75,0.041801,42.48,4.29,38.19,10,take_profit
LONG,resistance,2021-10-05 21:30:00,2021-10-06 01:00:00,51694.12,51177.18,52728.0,51177.18,0.04127,-21.33,4.25,-25.58,14,stop_loss
LONG,resistance,2021-10-06 05:15:00,2021-10-06 08:15:00,51503.75,50988.71,52533.82,50988.71,0.041299,-21.27,4.23,-25.5,12,stop_loss
LONG,resistance,2021-10-06 12:15:00,2021-10-06 13:00:00,52277.06,53322.6,53322.6,51754.29,0.040566,42.41,4.28,38.13,3,take_profit
LONG,resistance,2021-10-06 13:00:00,2021-10-06 13:15:00,54626.59,54080.32,55719.12,54080.32,0.038995,-21.3,4.24,-25.54,1,stop_loss
LONG,resistance,2021-10-06 13:15:00,2021-10-06 13:45:00,54423.11,53878.88,55511.57,53878.88,0.039024,-21.24,4.23,-25.46,2,stop_loss
LONG,resistance,2021-10-06 13:45:00,2021-10-06 15:45:00,53997.0,55076.94,55076.94,53457.03,0.039214,42.35,4.28,38.07,8,take_profit
LONG,resistance,2021-10-06 23:00:00,2021-10-07 00:30:00,55204.94,54652.89,56309.04,54652.89,0.038528,-21.27,4.23,-25.5,6,stop_loss
SHORT,support,2021-10-07 14:30:00,2021-10-07 21:15:00,53880.0,54418.8,52802.4,54418.8,0.039357,-21.21,4.26,-25.47,27,stop_loss
LONG,resistance,2021-10-08 07:45:00,2021-10-08 08:30:00,54829.39,55925.98,55925.98,54281.1,0.03856,42.28,4.27,38.01,3,take_profit
LONG,resistance,2021-10-08 08:30:00,2021-10-08 09:15:00,55708.56,55151.47,56822.73,55151.47,0.038122,-21.24,4.23,-25.46,3,stop_loss
LONG,resistance,2021-10-08 09:15:00,2021-10-08 12:15:00,55331.26,54777.95,56437.89,54777.95,0.038267,-21.17,4.21,-25.39,12,stop_loss
SHORT,support,2021-10-09 00:00:00,2021-10-09 03:30:00,54092.42,54633.34,53010.57,54633.34,0.039026,-21.11,4.24,-25.35,14,stop_loss
LONG,resistance,2021-10-09 13:30:00,2021-10-09 19:45:00,55219.23,54667.04,56323.61,54667.04,0.038115,-21.05,4.19,-25.23,25,stop_loss
LONG,resistance,2021-10-10 04:45:00,2021-10-10 09:00:00,55873.06,55314.33,56990.52,55314.33,0.037556,-20.98,4.18,-25.16,17,stop_loss
LONG,resistance,2021-10-10 20:15:00,2021-10-10 20:30:00,56263.13,55700.5,57388.39,55700.5,0.037184,-20.92,4.16,-25.08,1,stop_loss
LONG,resistance,2021-10-10 20:30:00,2021-10-10 21:00:00,55495.88,54940.92,56605.8,54940.92,0.037585,-20.86,4.15,-25.01,2,stop_loss
LONG,resistance,2021-10-11 03:30:00,2021-10-11 14:30:00,56398.13,57526.09,57526.09,55834.15,0.036873,41.59,4.2,37.39,44,take_profit
LONG,resistance,2021-10-11 14:30:00,2021-10-11 20:00:00,57483.3,56908.47,58632.97,56908.47,0.036339,-20.89,4.16,-25.05,22,stop_loss
SHORT,support,2021-10-12 14:45:00,2021-10-12 19:45:00,56397.9,55269.94,55269.94,56961.88,0.036927,41.65,4.12,37.53,20,take_profit
SHORT,support,2021-10-12 19:45:00,2021-10-12 20:00:00,55329.78,54223.18,54223.18,55883.08,0.03781,41.84,4.14,37.7,1,take_profit
SHORT,support,2021-10-12 20:00:00,2021-10-12 20:15:00,54782.0,55329.82,53686.36,55329.82,0.03836,-21.01,4.22,-25.24,1,stop_loss
SHORT,support,2021-10-12 20:15:00,2021-10-12 21:45:00,55434.0,55988.34,54325.32,55988.34,0.037795,-20.95,4.21,-25.16,6,stop_loss
LONG,resistance,2021-10-13 16:30:00,2021-10-14 01:00:00,56855.93,57993.05,57993.05,56287.37,0.036739,41.78,4.22,37.56,34,take_profit
LONG,resistance,2021-10-14 01:00:00,2021-10-14 06:45:00,58180.01,57598.21,59343.61,57598.21,0.036064,-20.98,4.18,-25.16,23,stop_loss
SHORT,support,2021-10-15 01:00:00,2021-10-15 02:15:00,56995.52,57565.48,55855.61,57565.48,0.036704,-20.92,4.2,-25.12,5,stop_loss
LONG,resistance,2021-10-15 02:15:00,2021-10-15 05:15:00,58652.59,59825.64,59825.64,58066.06,0.03556,41.71,4.21,37.5,12,take_profit
LONG,resistance,2021-10-15 05:15:00,2021-10-15 08:15:00,59658.54,59061.95,60851.71,59061.95,0.035117,-20.95,4.17,-25.12,12,stop_loss
LONG,resistance,2021-10-15 13:15:00,2021-10-15 16:30:00,59799.93,60995.93,60995.93,59201.93,0.034929,41.78,4.22,37.56,13,take_profit
LONG,resistance,2021-10-15 16:30:00,2021-10-15 20:15:00,61248.22,62473.18,62473.18,60635.74,0.034256,41.96,4.24,37.72,15,take_profit
LONG,resistance,2021-10-15 20:15:00,2021-10-15 20:30:00,62466.99,61842.32,63716.33,61842.32,0.033739,-21.08,4.19,-25.27,1,stop_loss
LONG,resistance,2021-10-15 20:30:00,2021-10-15 21:15:00,62260.16,61637.56,63505.36,61637.56,0.03375,-21.01,4.18,-25.19,3,stop_loss
SHORT,support,2021-10-16 17:00:00,2021-10-16 18:45:00,60449.1,61053.59,59240.12,61053.59,0.034657,-20.95,4.21,-25.16,7,stop_loss
SHORT,support,2021-10-17 19:45:00,2021-10-17 20:15:00,60519.48,59309.09,59309.09,61124.67,0.034512,41.77,4.14,37.64,2,take_profit
SHORT,support,2021-10-17 20:15:00,2021-10-17 21:30:00,59538.09,60133.47,58347.33,60133.47,0.035239,-20.98,4.22,-25.2,5,stop_loss
LONG,resistance,2021-10-17 23:00:00,2021-10-18 07:30:00,61387.87,62615.63,62615.63,60773.99,0.034075,41.84,4.23,37.61,34,take_profit
LONG,resistance,2021-10-18 07:30:00,2021-10-18 08:30:00,62300.89,61677.88,63546.91,61677.88,0.033726,-21.01,4.18,-25.19,4,stop_loss
LONG,resistance,2021-10-19 03:15:00,2021-10-19 06:30:00,62761.08,62133.47,64016.3,62133.47,0.033379,-20.95,4.17,-25.12,13,stop_loss
LONG,resistance,2021-10-19 13:30:00,2021-10-19 14:15:00,62690.92,62064.01,63944.74,62064.01,0.033316,-20.89,4.16,-25.04,3,stop_loss
LONG,resistance,2021-10-19 16:45:00,2021-10-19 23:30:00,63172.17,64435.61,64435.61,62540.45,0.032963,41.65,4.21,37.44,27,take_profit
LONG,resistance,2021-10-19 23:30:00,2021-10-20 01:45:00,64421.77,63777.55,65710.21,63777.55,0.032469,-20.92,4.16,-25.08,9,stop_loss
LONG,resistance,2021-10-20 12:30:00,2021-10-20 13:30:00,64271.71,65557.14,65557.14,63628.99,0.032447,41.71,4.21,37.5,4,take_profit
LONG,resistance,2021-10-20 13:30:00,2021-10-20 13:45:00,65761.73,65104.11,67076.96,65104.11,0.031854,-20.95,4.17,-25.12,1,stop_loss
LONG,resistance,2021-10-20 13:45:00,2021-10-21 01:15:00,66040.59,65380.18,67361.4,65380.18,0.031625,-20.89,4.16,-25.04,46,stop_loss
SHORT,support,2021-10-21 14:15:00,2021-10-21 15:15:00,63599.99,62327.99,62327.99,64235.99,0.03274,41.65,4.12,37.52,4,take_profit
SHORT,support,2021-10-21 15:15:00,2021-10-21 15:45:00,62380.15,63003.95,61132.55,63003.95,0.033531,-20.92,4.2,-25.12,2,stop_loss
SHORT,support,2021-10-21 15:45:00,2021-10-21 16:15:00,62971.2,63600.91,61711.78,63600.91,0.033116,-20.85,4.19,-25.05,2,stop_loss
SHORT,support,2021-10-21 23:15:00,2021-10-22 01:00:00,62277.67,62900.45,61032.12,62900.45,0.033384,-20.79,4.18,-24.97,7,stop_loss
SHORT,support,2021-10-22 14:00:00,2021-10-22 15:15:00,62003.06,60763.0,60763.0,62623.09,0.033432,41.46,4.1,37.35,5,take_profit
SHORT,support,2021-10-22 15:15:00,2021-10-22 16:30:00,60763.99,61371.63,59548.71,61371.63,0.034267,-20.82,4.19,-25.01,5,stop_loss
SHORT,support,2021-10-23 10:45:00,2021-10-23 11:00:00,60125.63,60726.89,58923.12,60726.89,0.034527,-20.76,4.17,-24.93,1,stop_loss
SHORT,support,2021-10-23 11:00:00,2021-10-23 11:30:00,60824.19,61432.43,59607.71,61432.43,0.034028,-20.7,4.16,-24.86,2,stop_loss
LONG,resistance,2021-10-23 16:00:00,2021-10-24 06:45:00,61431.28,60816.97,62659.91,60816.97,0.03359,-20.64,4.11,-24.74,59,stop_loss
SHORT,support,2021-10-24 12:00:00,2021-10-24 12:15:00,60168.87,60770.56,58965.49,60770.56,0.034192,-20.57,4.14,-24.71,1,stop_loss
SHORT,support,2021-10-24 12:15:00,2021-10-24 20:30:00,60239.58,60841.98,59034.79,60841.98,0.03405,-20.51,4.12,-24.63,33,stop_loss
LONG,resistance,2021-10-24 21:00:00,2021-10-25 07:15:00,61115.51,62337.82,62337.82,60504.35,0.033461,40.9,4.13,36.77,41,take_profit
LONG,resistance,2021-10-25 07:15:00,2021-10-26 13:30:00,62750.94,62123.43,64005.96,62123.43,0.032735,-20.54,4.09,-24.63,121,stop_loss
SHORT,support,2021-10-26 13:30:00,2021-10-26 21:30:00,62446.79,61197.85,61197.85,63071.26,0.032796,40.96,4.06,36.91,32,take_profit
SHORT,support,2021-10-26 21:30:00,2021-10-26 22:00:00,61303.38,60077.31,60077.31,61916.41,0.033558,41.14,4.07,37.07,2,take_profit
SHORT,support,2021-10-26 22:00:00,2021-10-27 04:15:00,60502.74,61107.77,59292.69,61107.77,0.034156,-20.67,4.15,-24.82,25,stop_loss
SHORT,support,2021-10-27 07:45:00,2021-10-27 08:00:00,59949.93,58750.93,58750.93,60549.43,0.034367,41.21,4.08,37.13,1,take_profit
SHORT,support,2021-10-27 08:00:00,2021-10-27 08:30:00,58868.15,59456.83,57690.79,59456.83,0.035156,-20.7,4.16,-24.86,2,stop_loss
SHORT,support,2021-10-27 08:30:00,2021-10-27 20:00:00,58971.0,59560.71,57791.58,59560.71,0.03499,-20.63,4.15,-24.78,46,stop_loss
SHORT,support,2021-10-28 01:00:00,2021-10-28 08:00:00,58688.57,59275.46,57514.8,59275.46,0.035052,-20.57,4.13,-24.71,28,stop_loss
LONG,resistance,2021-10-28 08:30:00,2021-10-28 13:15:00,60255.37,61460.48,61460.48,59652.82,0.034038,41.02,4.14,36.88,19,take_profit
LONG,resistance,2021-10-28 13:15:00,2021-10-28 17:30:00,61483.0,60868.17,62712.66,60868.17,0.033509,-20.6,4.1,-24.7,17,stop_loss
SHORT,support,2021-10-28 18:30:00,2021-10-28 18:45:00,59153.46,59744.99,57970.39,59744.99,0.034724,-20.54,4.13,-24.67,1,stop_loss
LONG,resistance,2021-10-28 20:00:00,2021-10-28 20:45:00,61971.15,61351.44,63210.57,61351.44,0.033046,-20.48,4.08,-24.55,3,stop_loss
LONG,resistance,2021-10-28 20:45:00,2021-10-28 21:00:00,61381.93,60768.11,62609.57,60768.11,0.033263,-20.42,4.06,-24.48,1,stop_loss
LONG,resistance,2021-10-29 15:15:00,2021-10-30 00:45:00,62425.66,61801.4,63674.17,61801.4,0.032609,-20.36,4.05,-24.41,38,stop_loss
SHORT,support,2021-10-30 14:15:00,2021-10-30 19:30:00,61021.68,61631.9,59801.25,61631.9,0.033259,-20.3,4.08,-24.37,21,stop_loss
LONG,resistance,2021-10-31 00:00:00,2021-10-31 02:45:00,62328.13,61704.85,63574.69,61704.85,0.032464,-20.23,4.03,-24.26,11,stop_loss
SHORT,support,2021-10-31 08:30:00,2021-10-31 21:30:00,60739.64,61347.04,59524.85,61347.04,0.033213,-20.17,4.05,-24.23,52,stop_loss
SHORT,support,2021-11-01 02:15:00,2021-11-01 05:00:00,60226.19,60828.45,59021.67,60828.45,0.033396,-20.11,4.04,-24.16,11,stop_loss
LONG,resistance,2021-11-01 07:00:00,2021-11-01 14:45:00,62054.44,61433.9,63295.53,61433.9,0.032315,-20.05,3.99,-24.04,31,stop_loss
LONG,resistance,2021-11-02 09:30:00,2021-11-02 15:30:00,62699.99,63953.99,63953.99,62072.99,0.031886,39.99,4.04,35.95,24,take_profit
LONG,resistance,2021-11-02 15:30:00,2021-11-02 18:15:00,63895.86,63256.9,65173.78,63256.9,0.03143,-20.08,4.0,-24.08,11,stop_loss
SHORT,support,2021-11-03 12:15:00,2021-11-03 18:00:00,62650.01,61397.01,61397.01,63276.51,0.031959,40.04,3.96,36.08,23,take_profit
SHORT,support,2021-11-03 18:00:00,2021-11-03 18:45:00,62491.56,63116.48,61241.73,63116.48,0.032184,-20.11,4.04,-24.15,3,stop_loss
SHORT,support,2021-11-04 19:00:00,2021-11-05 01:45:00,60970.65,61580.36,59751.24,61580.36,0.032888,-20.05,4.03,-24.08,27,stop_loss
LONG,resistance,2021-11-05 06:15:00,2021-11-05 09:30:00,62447.09,61822.62,63696.03,61822.62,0.032014,-19.99,3.98,-23.97,13,stop_loss
SHORT,support,2021-11-05 15:30:00,2021-11-05 18:45:00,60763.94,61371.58,59548.66,61371.58,0.032802,-19.93,4.01,-23.94,13,stop_loss
SHORT,support,2021-11-05 20:00:00,2021-11-06 05:30:00,60855.06,61463.61,59637.96,61463.61,0.032655,-19.87,3.99,-23.87,38,stop_loss
SHORT,support,2021-11-06 07:15:00,2021-11-06 08:00:00,60602.8,61208.83,59390.74,61208.83,0.032692,-19.81,3.98,-23.79,3,stop_loss
SHORT,support,2021-11-06 08:00:00,2021-11-07 00:45:00,61118.25,61729.43,59895.88,61729.43,0.032319,-19.75,3.97,-23.72,67,stop_loss
LONG,resistance,2021-11-07 00:45:00,2021-11-07 23:45:00,61920.19,63158.59,63158.59,61300.99,0.031805,39.39,3.98,35.41,92,take_profit
LONG,resistance,2021-11-07 23:45:00,2021-11-08 00:15:00,63273.59,64539.06,64539.06,62640.85,0.031264,39.56,4.0,35.57,2,take_profit
LONG,resistance,2021-11-08 00:15:00,2021-11-08 01:00:00,64252.31,65537.36,65537.36,63609.79,0.030927,39.74,4.01,35.73,3,take_profit
LONG,resistance,2021-11-08 01:00:00,2021-11-08 15:45:00,65186.55,66490.28,66490.28,64534.68,0.03062,39.92,4.03,35.89,59,take_profit
